symbol,half_spread,impact_$100K,total_$100K,depth_buy_$100K,impact_$375K,total_$375K,depth_buy_$375K,impact_$1M,total_$1M,depth_buy_$1M,impact_$5M,total_$5M,depth_buy_$5M,ac_impact_375K,vol_annual,adtv_weekly
DEEP,0.0005087332541970287,0.004675857668946497,0.004675857668946497,35939.59532000001,0.004675857668946497,0.004675857668946497,35939.59532000001,0.004675857668946497,0.004675857668946497,35939.59532000001,0.004675857668946497,0.004675857668946497,35939.59532000001,0.02,1.0214532970006838,1610956.2208
DEGEN,0.0002105410906028164,0.0020397848917515916,0.0020397848917515916,2771.0151543,0.0020397848917515916,0.0020397848917515916,2771.0151543,0.0020397848917515916,0.0020397848917515916,2771.0151543,0.0020397848917515916,0.0020397848917515916,2771.0151543,0.02,0.7852013478762558,282978.5855817
DEGO,0.00038774718883294583,0.0047100736289655,0.0047100736289655,15252.346570000002,0.0047100736289655,0.0047100736289655,15252.346570000002,0.0047100736289655,0.0047100736289655,15252.346570000002,0.0047100736289655,0.0047100736289655,15252.346570000002,0.02,0.5276743616266021,542634.44262
DENT,0.002169197396963117,0.005288178481629123,0.005288178481629123,194039.079819,0.019778772107578387,0.019778772107578387,421754.363654,0.03273776767378115,0.03273776767378115,571656.3574410001,0.03273776767378115,0.03273776767378115,571656.3574410001,0.02,3.654329470362465,47231022.713107
DEXE,0.00013719303059403073,0.0028875243704701396,0.0028875243704701396,10417.36153,0.0028875243704701396,0.0028875243704701396,10417.36153,0.0028875243704701396,0.0028875243704701396,10417.36153,0.0028875243704701396,0.0028875243704701396,10417.36153,0.02,1.1496937621111172,3115463.8854
DIA,0.0005350454788657188,0.006502122976855415,0.006502122976855415,26163.423300000002,0.006502122976855415,0.006502122976855415,26163.423300000002,0.006502122976855415,0.006502122976855415,26163.423300000002,0.006502122976855415,0.006502122976855415,26163.423300000002,0.02,0.41686750802240813,481418.6847
DOGE,5.381262444167316e-05,0.00017294815749034674,0.00017294815749034674,177375.95002,0.0004349521060164231,0.0004349521060164231,446599.37714,0.0009565573911569772,0.0009565573911569772,1099252.8162500001,0.001158288423505191,0.001158288423505191,1248999.4860500002,0.001119576825744971,0.4726349680878164,464101182.26877
DOGS,0.0018018018018018456,0.016760591275534278,0.016760591275534278,112972.44114770001,0.039912282650667194,0.039912282650667194,248392.18146360002,0.039912282650667194,0.039912282650667194,248392.18146360002,0.039912282650667194,0.039912282650667194,248392.18146360002,0.02,0.6085769696900185,1436656.3408698
DOT,0.000332336324360216,0.0008018226327600344,0.0008018226327600344,202496.90550000002,0.0020927995322685836,0.0020927995322685836,504051.8439000001,0.004327370104521817,0.004327370104521817,1275472.5793,0.008128308126811715,0.008128308126811715,2199974.3969,0.003589673653554274,0.7744661586089938,121217055.7911
DRIFT,0.00040895016650114284,0.0019339223683761675,0.0019339223683761675,6436.112880000001,0.0019339223683761675,0.0019339223683761675,6436.112880000001,0.0019339223683761675,0.0019339223683761675,6436.112880000001,0.0019339223683761675,0.0019339223683761675,6436.112880000001,0.02,1.0639520946604977,1540536.7544
DUSK,5.4350779933670984e-05,0.0012641125646594277,0.0012641125646594277,14544.265440000001,0.0012641125646594277,0.0012641125646594277,14544.265440000001,0.0012641125646594277,0.0012641125646594277,14544.265440000001,0.0012641125646594277,0.0012641125646594277,14544.265440000001,0.02,4.8259433010938775,7703438.62394
DYDX,0.005649717514124299,0.006436873181697346,0.006436873181697346,394586.347,0.015041356901102214,0.015041356901102214,471962.0086,0.04178352622435627,0.04178352622435627,1138863.5206,0.06293491277025257,0.06293491277025257,1203688.1631999998,0.010874019507582069,0.6632600599960724,9688493.4907
DYM,0.0001372306847811591,0.00330034162676965,0.00330034162676965,20828.128972,0.00330034162676965,0.00330034162676965,20828.128972,0.00330034162676965,0.00330034162676965,20828.128972,0.00330034162676965,0.00330034162676965,20828.128972,0.02,0.7188738972770023,863532.447256
EDU,0.0004889975550122389,0.011482691420210177,0.011482691420210177,61660.324,0.011482691420210177,0.011482691420210177,61660.324,0.011482691420210177,0.011482691420210177,61660.324,0.011482691420210177,0.011482691420210177,61660.324,0.02,1.0482625644689638,2003069.281
EGLD,0.00012122681537160069,0.002524664558592277,0.002524664558592277,31506.3512,0.002524664558592277,0.002524664558592277,31506.3512,0.002524664558592277,0.002524664558592277,31506.3512,0.002524664558592277,0.002524664558592277,31506.3512,0.01433825524524099,0.6184107443292414,4844290.8919
EIGEN,0.0002629503023928918,0.002566423918538425,0.002566423918538425,122077.34000999999,0.005649770282911764,0.005649770282911764,299678.12341,0.005649770282911764,0.005649770282911764,299678.12341,0.005649770282911764,0.005649770282911764,299678.12341,0.011029256073874774,0.6686904426422686,9572526.28131
ENA,0.0004438526409231646,0.0011301524040547536,0.0011301524040547536,158452.89620000002,0.002560672734282554,0.002560672734282554,556574.5680000001,0.005729707744020769,0.005729707744020769,1175365.9656000002,0.010617396241642138,0.010617396241642138,2071623.5929,0.005202539471483179,0.7688875680828965,56880536.7384
ENJ,0.00026588673225204975,0.005925638695344827,0.005925638695344827,42714.841060000006,0.005925638695344827,0.005925638695344827,42714.841060000006,0.005925638695344827,0.005925638695344827,42714.841060000006,0.005925638695344827,0.005925638695344827,42714.841060000006,0.02,0.5332660320659964,921464.58746
ENS,8.262414277447292e-05,0.0019783060096536923,0.0019783060096536923,48244.34189999999,0.0019783060096536923,0.0019783060096536923,48244.34189999999,0.0019783060096536923,0.0019783060096536923,48244.34189999999,0.0019783060096536923,0.0019783060096536923,48244.34189999999,0.01637116878373773,0.7914119515693665,6085757.0745
ERA,0.0006910850034554448,0.00838331426842999,0.00838331426842999,63188.71889999999,0.00838331426842999,0.00838331426842999,63188.71889999999,0.00838331426842999,0.00838331426842999,63188.71889999999,0.00838331426842999,0.00838331426842999,63188.71889999999,0.02,0.6310391151958588,1376142.7916
ESP,4.2421414329937316e-05,0.000837020200151092,0.000837020200151092,34375.74373,0.000837020200151092,0.000837020200151092,34375.74373,0.000837020200151092,0.000837020200151092,34375.74373,0.000837020200151092,0.000837020200151092,34375.74373,,,
ESPORTS,8.333194446758302e-05,0.0011909314391493689,0.0011909314391493689,507.91048,0.0011909314391493689,0.0011909314391493689,507.91048,0.0011909314391493689,0.0011909314391493689,507.91048,0.0011909314391493689,0.0011909314391493689,507.91048,0.02,0.7756893613195068,335696.87512
ETC,5.884776084266731e-05,0.0009373149738720402,0.0009373149738720402,113321.93768999999,0.0015301861289283973,0.0015301861289283973,214373.10869,0.0015301861289283973,0.0015301861289283973,214373.10869,0.0015301861289283973,0.0015301861289283973,214373.10869,0.004392373318758735,0.4740554265890806,30333919.56467
ETH,2.441138058616187e-06,9.636368249571933e-06,9.636368249571933e-06,313407.86776999995,1.213925638052908e-05,1.213925638052908e-05,353200.59746,1.213925638052908e-05,1.213925638052908e-05,353200.59746,1.213925638052908e-05,1.213925638052908e-05,353200.59746,0.0003215356692508234,0.6428877557998038,10410720057.84181
ETHFI,9.284189026087549e-05,0.002122251354884111,0.002122251354884111,70542.64396999999,0.002122251354884111,0.002122251354884111,70542.64396999999,0.002122251354884111,0.002122251354884111,70542.64396999999,0.002122251354884111,0.002122251354884111,70542.64396999999,0.012140660908185965,0.7147701833026828,9026449.81983
ETHW,0.00048177292436168696,0.00454184085657205,0.00454184085657205,22985.931799999995,0.00454184085657205,0.00454184085657205,22985.931799999995,0.00454184085657205,0.00454184085657205,22985.931799999995,0.00454184085657205,0.00454184085657205,22985.931799999995,0.02,0.5003955576588203,274273.5724
EUL,0.0004719207173195432,0.009069662620898512,0.009069662620898512,97167.46839999998,0.010726400961110907,0.010726400961110907,97167.46839999998,0.010726400961110907,0.010726400961110907,97167.46839999998,0.010726400961110907,0.010726400961110907,97167.46839999998,0.02,1.5294550418545836,5372622.4995
FARTCOIN,0.00030147723846846245,0.0017920840739321943,0.0017920840739321943,134553.77039999998,0.004403791399560103,0.004403791399560103,403675.48532999994,0.006441198024958654,0.006441198024958654,603538.7923899998,0.006441198024958654,0.006441198024958654,603538.7923899998,0.006448077683571131,0.6740710183156836,28458995.28443
FET,0.00033590863285192055,0.0015838015471879296,0.0015838015471879296,144309.53530000002,0.004569529202558243,0.004569529202558243,410093.52040000004,0.0066566732897808375,0.0066566732897808375,551383.5865000001,0.0066566732897808375,0.0066566732897808375,551383.5865000001,0.007561278037545516,0.6078830099480587,16831327.4923
FF,6.829201666322558e-05,0.001584487061693128,0.001584487061693128,17106.16598,0.001584487061693128,0.001584487061693128,17106.16598,0.001584487061693128,0.001584487061693128,17106.16598,0.001584487061693128,0.001584487061693128,17106.16598,0.015149360866421154,0.46494724873562726,2452943.34916
FIDA,0.000624609618988107,0.0073642356317051745,0.0073642356317051745,32807.74768,0.0073642356317051745,0.0073642356317051745,32807.74768,0.0073642356317051745,0.0073642356317051745,32807.74768,0.0073642356317051745,0.0073642356317051745,32807.74768,0.02,0.8657518637428981,1135127.34639
FIL,0.0004987531172069276,0.0005737380044860067,0.0005737380044860067,395124.2323,0.0016530382349084977,0.0016530382349084977,507618.37149999995,0.0040737737761354946,0.0040737737761354946,1121388.1856,0.010167120410244253,0.010167120410244253,2551277.1032000002,0.0032633396420375564,0.6102399605612974,91063745.4578
FIO,0.000581733566026736,0.009380894021280993,0.009380894021280993,69683.41487,0.009380894021280993,0.009380894021280993,69683.41487,0.009380894021280993,0.009380894021280993,69683.41487,0.009380894021280993,0.009380894021280993,69683.41487,0.011790736756113057,0.9347692247375524,16368003.17375
FLOW,0.0002490039840637349,0.002788309616774739,0.002788309616774739,31915.915270999998,0.002788309616774739,0.002788309616774739,31915.915270999998,0.002788309616774739,0.002788309616774739,31915.915270999998,0.002788309616774739,0.002788309616774739,31915.915270999998,0.016782061162197957,0.6074929951705076,3412406.226213
FLUID,0.00022386389075439663,0.004768332390417138,0.004768332390417138,29649.9281,0.004768332390417138,0.004768332390417138,29649.9281,0.004768332390417138,0.004768332390417138,29649.9281,0.004768332390417138,0.004768332390417138,29649.9281,0.02,0.5443324496005507,1124794.0836
FLUX,8.382932349738503e-05,0.0020732083798258487,0.0020732083798258487,9505.26042,0.0020732083798258487,0.0020732083798258487,9505.26042,0.0020732083798258487,0.0020732083798258487,9505.26042,0.0020732083798258487,0.0020732083798258487,9505.26042,0.02,0.6623675020158177,581914.82134
FOGO,0.000217533173808997,0.005089805679661561,0.005089805679661561,41165.933320000004,0.005089805679661561,0.005089805679661561,41165.933320000004,0.005089805679661561,0.005089805679661561,41165.933320000004,0.005089805679661561,0.005089805679661561,41165.933320000004,0.02,1.3645572606005731,3698250.1393
FOLKS,0.0004168403501458482,0.008213076870092272,0.008213076870092272,22703.647100000002,0.008213076870092272,0.008213076870092272,22703.647100000002,0.008213076870092272,0.008213076870092272,22703.647100000002,0.008213076870092272,0.008213076870092272,22703.647100000002,0.02,0.9965966034113908,5162624.7025
FORM,0.00017702248185517613,0.0038553220875063906,0.0038553220875063906,66032.46797,0.0038553220875063906,0.0038553220875063906,66032.46797,0.0038553220875063906,0.0038553220875063906,66032.46797,0.0038553220875063906,0.0038553220875063906,66032.46797,0.009376531197791301,0.9814922230838947,28533700.29526
FORTH,0.0005797101449275368,0.011450320219268555,0.011450320219268555,24267.7763,0.011450320219268555,0.011450320219268555,24267.7763,0.011450320219268555,0.011450320219268555,24267.7763,0.011450320219268555,0.011450320219268555,24267.7763,0.02,0.6407444751083159,371363.2838
FUN,0.0004264392324093458,0.008770511820842515,0.008770511820842515,42350.858411,0.008770511820842515,0.008770511820842515,42350.858411,0.008770511820842515,0.008770511820842515,42350.858411,0.008770511820842515,0.008770511820842515,42350.858411,0.02,0.9142856536467299,1004309.748208
G,0.00015039855617381546,0.0038803244922166,0.0038803244922166,13489.630108,0.0038803244922166,0.0038803244922166,13489.630108,0.0038803244922166,0.0038803244922166,13489.630108,0.0038803244922166,0.0038803244922166,13489.630108,0.02,0.7314269518101095,452292.296326
GALA,0.0014347202295552405,0.0021659799964001475,0.0021659799964001475,261277.25565,0.006067232789699449,0.006067232789699449,482340.94908,0.01706347935068902,0.01706347935068902,914007.7596999999,0.02119380084322095,0.02119380084322095,914007.7596999999,0.006330605329873702,0.685501433037336,30534796.61023
GAS,0.00031397174254313654,0.006617452379969509,0.006617452379969509,87491.4299,0.007076618297349791,0.007076618297349791,87491.4299,0.007076618297349791,0.007076618297349791,87491.4299,0.007076618297349791,0.007076618297349791,87491.4299,0.01914657187907173,0.5622544186209781,2245703.8158
GIGGLE,0.0001768972227135682,0.003823174193775128,0.003823174193775128,79177.1483,0.003823174193775128,0.003823174193775128,79177.1483,0.003823174193775128,0.003823174193775128,79177.1483,0.003823174193775128,0.003823174193775128,79177.1483,0.012402639587670142,0.6642891108945805,7470588.1645
GLM,0.00023384519448116272,0.0011647467479730853,0.0011647467479730853,6629.03384,0.0011647467479730853,0.0011647467479730853,6629.03384,0.0011647467479730853,0.0011647467479730853,6629.03384,0.0011647467479730853,0.0011647467479730853,6629.03384,0.02,0.5731927325439861,2131103.06785
GMT,0.00044424700133272293,0.005245907387058829,0.005245907387058829,112059.96816,0.009570377333465059,0.009570377333465059,176955.50199,0.009570377333465059,0.009570377333465059,176955.50199,0.009570377333465059,0.009570377333465059,176955.50199,0.012054155007534073,0.45360097735008886,3687594.81076
GMX,0.00014180374361881594,0.0018550483527052758,0.0018550483527052758,15705.222769999998,0.0018550483527052758,0.0018550483527052758,15705.222769999998,0.0018550483527052758,0.0018550483527052758,15705.222769999998,0.0018550483527052758,0.0018550483527052758,15705.222769999998,0.02,0.4970578059792096,807342.51111
GOAT,0.0002680246582685498,0.005357917452461543,0.005357917452461543,41840.83463000001,0.005357917452461543,0.005357917452461543,41840.83463000001,0.005357917452461543,0.005357917452461543,41840.83463000001,0.005357917452461543,0.005357917452461543,41840.83463000001,0.02,0.6673214723071398,2298397.96258
GPS,5.981218972422187e-05,0.0014914470815567398,0.0014914470815567398,8624.675556999999,0.0014914470815567398,0.0014914470815567398,8624.675556999999,0.0014914470815567398,0.0014914470815567398,8624.675556999999,0.0014914470815567398,0.0014914470815567398,8624.675556999999,0.02,1.878334159849598,5802658.518455
GRASS,0.00018244845831050718,0.003225850580986291,0.003225850580986291,104258.87481000001,0.0037397107798076705,0.0037397107798076705,120365.49833999999,0.0037397107798076705,0.0037397107798076705,120365.49833999999,0.0037397107798076705,0.0037397107798076705,120365.49833999999,0.011317524891988916,1.7281076748033952,60716601.79615
GRIFFAIN,0.0007330138144910698,0.0025754258484651828,0.0025754258484651828,9412.845342,0.0025754258484651828,0.0025754258484651828,9412.845342,0.0025754258484651828,0.0025754258484651828,9412.845342,0.0025754258484651828,0.0025754258484651828,9412.845342,0.02,1.0067289945651317,1272018.33559
GRT,0.00019278966647386914,0.0029201666497038633,0.0029201666497038633,105876.52668999998,0.003483157875189323,0.003483157875189323,105876.52668999998,0.003483157875189323,0.003483157875189323,105876.52668999998,0.003483157875189323,0.003483157875189323,105876.52668999998,0.010956475318913625,0.47352644308874453,4864245.86828
GTC,0.006060606060606066,0.01643031847765067,0.01643031847765067,214036.7845,0.05502163895897912,0.05502163895897912,417260.6875,0.07918191927033727,0.07918191927033727,596246.7703000001,0.07918191927033727,0.07918191927033727,596246.7703000001,0.02,0.5233934520271817,593673.8499
H,3.06663804471465e-05,0.000671018562046293,0.000671018562046293,6386.980929999999,0.000671018562046293,0.000671018562046293,6386.980929999999,0.000671018562046293,0.000671018562046293,6386.980929999999,0.000671018562046293,0.000671018562046293,6386.980929999999,0.02,2.310119958564092,8922170.46678
HBAR,5.075369233109741e-05,0.0008477554534924196,0.0008477554534924196,113489.69019,0.0011725533548879981,0.0011725533548879981,163904.85373999996,0.0011725533548879981,0.0011725533548879981,163904.85373999996,0.0011725533548879981,0.0011725533548879981,163904.85373999996,0.005100470436734748,0.5473388814129466,29988925.61009
HFT,0.0006435006435006172,0.007921811564559737,0.007921811564559737,32905.21027,0.007921811564559737,0.007921811564559737,32905.21027,0.007921811564559737,0.007921811564559737,32905.21027,0.007921811564559737,0.007921811564559737,32905.21027,0.02,0.6009894717559214,1851837.84753
HIGH,0.0003537318712415599,0.0081776898543115,0.0081776898543115,55203.78961000001,0.0081776898543115,0.0081776898543115,55203.78961000001,0.0081776898543115,0.0081776898543115,55203.78961000001,0.0081776898543115,0.0081776898543115,55203.78961000001,0.02,0.5977954226490332,504817.66094
HIPPO,0.0001982422520319521,0.0017054915039163368,0.0017054915039163368,3162.8360497000003,0.0017054915039163368,0.0017054915039163368,3162.8360497000003,0.0017054915039163368,0.0017054915039163368,3162.8360497000003,0.0017054915039163368,0.0017054915039163368,3162.8360497000003,0.00834232780918299,1.1786685988744376,51984958.3246035
HIVE,7.912018355890499e-05,0.0023501096462940282,0.0023501096462940282,9570.38442,0.0023501096462940282,0.0023501096462940282,9570.38442,0.0023501096462940282,0.0023501096462940282,9570.38442,0.0023501096462940282,0.0023501096462940282,9570.38442,0.016413364240973418,0.4141599142255368,1658096.05109
HMSTR,0.00031836994587711696,0.005604528701091962,0.005604528701091962,49653.8045432,0.005604528701091962,0.005604528701091962,49653.8045432,0.005604528701091962,0.005604528701091962,49653.8045432,0.005604528701091962,0.005604528701091962,49653.8045432,0.02,0.6019071494311343,1728331.5247423
HOLO,7.837604827961537e-05,0.001870963118288352,0.001870963118288352,12014.465229999998,0.001870963118288352,0.001870963118288352,12014.465229999998,0.001870963118288352,0.001870963118288352,12014.465229999998,0.001870963118288352,0.001870963118288352,12014.465229999998,0.010717078470853923,0.5564469058232893,7020425.22453
HOME,1.93937513333398e-05,0.0005802589564371173,0.0005802589564371173,922.7884560000002,0.0005802589564371173,0.0005802589564371173,922.7884560000002,0.0005802589564371173,0.0005802589564371173,922.7884560000002,0.0005802589564371173,0.0005802589564371173,922.7884560000002,0.016440891760140512,0.4275343248264077,1761002.657773
HOOK,0.00025006251562889706,0.005254190835940056,0.005254190835940056,12746.872639000003,0.005254190835940056,0.005254190835940056,12746.872639000003,0.005254190835940056,0.005254190835940056,12746.872639000003,0.005254190835940056,0.005254190835940056,12746.872639000003,0.02,0.47612736077896467,729857.903749
HOT,0.0012578616352201563,0.016813811512366782,0.016813811512366782,105525.36654300001,0.025608301623540643,0.025608301623540643,143850.53405300004,0.025608301623540643,0.025608301623540643,143850.53405300004,0.025608301623540643,0.025608301623540643,143850.53405300004,0.010613146590301053,0.32831465819485983,2492074.354999
HYPE,1.6409313926604782e-05,0.0004148379886673285,0.0004148379886673285,47613.514390000004,0.0004148379886673285,0.0004148379886673285,47613.514390000004,0.0004148379886673285,0.0004148379886673285,47613.514390000004,0.0004148379886673285,0.0004148379886673285,47613.514390000004,0.002518945750975628,1.0666884579324782,466988664.07916
HYPER,0.000552181115405869,0.01017668559208936,0.01017668559208936,64385.93089999999,0.01017668559208936,0.01017668559208936,64385.93089999999,0.01017668559208936,0.01017668559208936,64385.93089999999,0.01017668559208936,0.01017668559208936,64385.93089999999,0.02,0.5254993571227968,1344580.1569
ICNT,0.00014106361969246577,0.003310326807288885,0.003310326807288885,12818.3969,0.003310326807288885,0.003310326807288885,12818.3969,0.003310326807288885,0.003310326807288885,12818.3969,0.003310326807288885,0.003310326807288885,12818.3969,0.02,1.0642558920355576,738202.7303
ICP,0.00019681165124973233,0.0019481778152962116,0.0019481778152962116,125019.207,0.004263708503896501,0.004263708503896501,269151.261,0.004263708503896501,0.004263708503896501,269151.261,0.004263708503896501,0.004263708503896501,269151.261,0.011807692307941495,1.0472413977981536,20484828.104
ICX,0.0013531799729363456,0.01819667324163822,0.01819667324163822,107488.04779999997,0.028799698870851174,0.028799698870851174,117928.31999999996,0.028799698870851174,0.028799698870851174,117928.31999999996,0.028799698870851174,0.028799698870851174,117928.31999999996,0.00913759446768726,0.45069701449533034,6335404.9317
ID,0.00011886366337814169,0.002691711408801984,0.002691711408801984,40000.815380000015,0.002691711408801984,0.002691711408801984,40000.815380000015,0.002691711408801984,0.002691711408801984,40000.815380000015,0.002691711408801984,0.002691711408801984,40000.815380000015,0.01957685757704086,0.5140688901490172,1795665.58007
ILV,0.00013772207684890374,0.003091846071559866,0.003091846071559866,30369.3682,0.003091846071559866,0.003091846071559866,30369.3682,0.003091846071559866,0.003091846071559866,30369.3682,0.003091846071559866,0.003091846071559866,30369.3682,0.02,0.6373937719948705,784807.1395
IMX,0.00031240237425801,0.004932216630680952,0.004932216630680952,110817.6453,0.006816738754841794,0.006816738754841794,136785.7694,0.006816738754841794,0.006816738754841794,136785.7694,0.006816738754841794,0.006816738754841794,136785.7694,0.009524323927806838,0.7548573400948798,16358000.8062
INIT,5.644933672034999e-05,0.0015029106462479348,0.0015029106462479348,11656.63204,0.0015029106462479348,0.0015029106462479348,11656.63204,0.0015029106462479348,0.0015029106462479348,11656.63204,0.0015029106462479348,0.0015029106462479348,11656.63204,0.02,1.8725142369710241,5782075.49095
INJ,0.00016866250632482542,0.0014865203365148662,0.0014865203365148662,130391.8334,0.00367857671894876,0.00367857671894876,323624.9754,0.00367857671894876,0.00367857671894876,323624.9754,0.00367857671894876,0.00367857671894876,323624.9754,0.009156256023825958,0.7141865087370921,15843685.1722
IO,0.0004649000464900179,0.005940614375018246,0.005940614375018246,119296.64285999999,0.00876065682923679,0.00876065682923679,139843.73705,0.00876065682923679,0.00876065682923679,139843.73705,0.00876065682923679,0.00876065682923679,139843.73705,0.02,0.631487363535959,2335992.01135
IOST,0.00043994720633520277,0.00901883351272856,0.00901883351272856,38817.264541,0.00901883351272856,0.00901883351272856,38817.264541,0.00901883351272856,0.00901883351272856,38817.264541,0.00901883351272856,0.00901883351272856,38817.264541,0.02,0.42135543384400076,731004.641064
IOTA,0.0007627765064836221,0.004038056382088425,0.004038056382088425,119764.86338,0.01227719216293884,0.01227719216293884,218055.25436,0.01227719216293884,0.01227719216293884,218055.25436,0.01227719216293884,0.01227719216293884,218055.25436,0.012326971191580495,0.43388729770870127,3226338.16694
IOTX,0.0009182736455463354,0.01624070938153182,0.01624070938153182,105223.36766999998,0.01750551512049653,0.01750551512049653,105465.43082999998,0.01750551512049653,0.01750551512049653,105465.43082999998,0.01750551512049653,0.01750551512049653,105465.43082999998,0.018815374384947434,0.6454908856454513,3064949.16616
IP,0.0005790387955993058,0.0025275428393235436,0.0025275428393235436,142133.5686,0.007705454173252508,0.007705454173252508,391634.592,0.011309417145663223,0.011309417145663223,504556.37679999997,0.011309417145663223,0.011309417145663223,504556.37679999997,0.013043345846043776,1.1241506412692401,19343710.3781
IRYS,0.00027255382938138625,0.006128289069500387,0.006128289069500387,23447.881498,0.006128289069500387,0.006128289069500387,23447.881498,0.006128289069500387,0.006128289069500387,23447.881498,0.006128289069500387,0.006128289069500387,23447.881498,0.02,1.4790912114107853,1098880.823682
JASMY,8.850340738111916e-05,0.002540689420637778,0.002540689420637778,54539.21346099999,0.002540689420637778,0.002540689420637778,54539.21346099999,0.002540689420637778,0.002540689420637778,54539.21346099999,0.002540689420637778,0.002540689420637778,54539.21346099999,0.01215936189841154,0.5801028991195997,5927305.043058
JCT,0.00025169896803426447,0.0055128271084506466,0.0055128271084506466,35099.322191,0.0055128271084506466,0.0055128271084506466,35099.322191,0.0055128271084506466,0.0055128271084506466,35099.322191,0.0055128271084506466,0.0055128271084506466,35099.322191,0.02,1.3446825525554438,1053489.440696
JOE,0.0002596053997923051,0.0037262192491314566,0.0037262192491314566,16366.592430000002,0.0037262192491314566,0.0037262192491314566,16366.592430000002,0.0037262192491314566,0.0037262192491314566,16366.592430000002,0.0037262192491314566,0.0037262192491314566,16366.592430000002,0.02,0.7244872085633571,1741464.60095
JST,0.000197154745722314,0.0009110639238240419,0.0009110639238240419,2612.2121829999996,0.0009110639238240419,0.0009110639238240419,2612.2121829999996,0.0009110639238240419,0.0009110639238240419,2612.2121829999996,0.0009110639238240419,0.0009110639238240419,2612.2121829999996,0.017829071794766532,0.4286598272899981,1505347.886969
JTO,0.0003759398496240187,0.004461441168313228,0.004461441168313228,74877.08879999998,0.004461441168313228,0.004461441168313228,74877.08879999998,0.004461441168313228,0.004461441168313228,74877.08879999998,0.004461441168313228,0.004461441168313228,74877.08879999998,0.01580143114751442,0.8327343379962167,7232507.2211
JUP,0.00027754648903688313,0.002441815230934709,0.002441815230934709,119886.1,0.005983934594198725,0.005983934594198725,249956.2059,0.005983934594198725,0.005983934594198725,249956.2059,0.005983934594198725,0.005983934594198725,249956.2059,0.006834276166389635,0.586631061046976,19187298.6716
KAIA,9.355412105899638e-05,0.0022788103256408954,0.0022788103256408954,27963.85089,0.0022788103256408954,0.0022788103256408954,27963.85089,0.0022788103256408954,0.0022788103256408954,27963.85089,0.0022788103256408954,0.0022788103256408954,27963.85089,0.02,1.427361802407849,2120455.25688
KAITO,0.00013875398917717355,0.003244037819913689,0.003244037819913689,61555.482370000005,0.003244037819913689,0.003244037819913689,61555.482370000005,0.003244037819913689,0.003244037819913689,61555.482370000005,0.003244037819913689,0.003244037819913689,61555.482370000005,0.02,0.7588048962833199,3404246.13394
KAS,0.0003284072249589927,0.0036747364805851937,0.0036747364805851937,72172.55702,0.0036747364805851937,0.0036747364805851937,72172.55702,0.0036747364805851937,0.0036747364805851937,72172.55702,0.0036747364805851937,0.0036747364805851937,72172.55702,0.017482296963368126,0.6877478568347369,4030234.17001
KAVA,0.00085984522785901,0.00848530987591929,0.00848530987591929,115409.56911,0.016628712760272783,0.016628712760272783,176001.17751,0.016628712760272783,0.016628712760272783,176001.17751,0.016628712760272783,0.016628712760272783,176001.17751,0.0049755294102607804,0.8682361139493276,79298664.3871
KITE,3.528332510059276e-05,0.0004102340147567749,0.0004102340147567749,4806.87863,0.0004102340147567749,0.0004102340147567749,4806.87863,0.0004102340147567749,0.0004102340147567749,4806.87863,0.0004102340147567749,0.0004102340147567749,4806.87863,0.006902275558528391,0.9568810405591178,50049539.71138
KMNO,0.00022507314877334217,0.005625618754924398,0.005625618754924398,47631.553900000006,0.005625618754924398,0.005625618754924398,47631.553900000006,0.005625618754924398,0.005625618754924398,47631.553900000006,0.005625618754924398,0.005625618754924398,47631.553900000006,0.02,0.7016240007408796,1183146.82208
KNC,0.00037271710771530657,0.0068016784711736385,0.0068016784711736385,109144.061,0.00742500480910233,0.00742500480910233,109144.061,0.00742500480910233,0.00742500480910233,109144.061,0.00742500480910233,0.00742500480910233,109144.061,0.003306216648378279,0.6408670396648566,97845764.4868
KSM,0.0001091822251337847,0.0024916689480671997,0.0024916689480671997,19686.2191,0.0024916689480671997,0.0024916689480671997,19686.2191,0.0024916689480671997,0.0024916689480671997,19686.2191,0.0024916689480671997,0.0024916689480671997,19686.2191,0.014712951752407019,0.6930829327287737,5778825.2648
LA,0.00021791239921555185,0.005072317895911043,0.005072317895911043,61884.62524,0.005072317895911043,0.005072317895911043,61884.62524,0.005072317895911043,0.005072317895911043,61884.62524,0.005072317895911043,0.005072317895911043,61884.62524,0.01425791361998343,0.6438571217525437,5310505.03277
LAYER,0.00011777175833230625,0.001573030670690636,0.001573030670690636,11329.899068000002,0.001573030670690636,0.001573030670690636,11329.899068000002,0.001573030670690636,0.001573030670690636,11329.899068000002,0.001573030670690636,0.001573030670690636,11329.899068000002,0.014194523979687623,0.8891249625473816,10217689.87175
LDO,0.00016215339711365167,0.0018136297399548532,0.0018136297399548532,139716.4804,0.003364101978845262,0.003364101978845262,238385.5907,0.003364101978845262,0.003364101978845262,238385.5907,0.003364101978845262,0.003364101978845262,238385.5907,0.007032646296015961,0.5295180582134699,14763617.1994
LIGHT,0.0005414185165132804,0.005489521653672461,0.005489521653672461,22982.642599999996,0.005489521653672461,0.005489521653672461,22982.642599999996,0.005489521653672461,0.005489521653672461,22982.642599999996,0.005489521653672461,0.005489521653672461,22982.642599999996,0.02,1.0948308780871752,2718669.0022
